video_url,description,class
https://www.tiktok.com/@nemehjoseph/video/7597357899190504712,@CeraVe Arabia  #ceravearabia,neutral
https://www.tiktok.com/@glowwithmayauk/video/7656987222285077792,"If you have dry, sensitive, or eczema-prone skin, this cleanser is definitely worth trying. It gently removes dirt and makeup without stripping your skin, while hyaluronic acid and ceramides help keep your skin hydrated and support your natural skin barrier. If it’s still on offer, now is a great time to grab it. Tap the link to shop! * CeraVe Hydrating Cleanser * Dry skin skincare * Sensitive skin routine * Hyaluronic acid cleanser * Eczema-friendly skincare #CeraVe #SkincareRoutine #SensitiveSkin #DrySkinCare #TikTokMadeMeBuyIt",pos
https://www.tiktok.com/@beauty_starts_within88/video/7653771794763189506,"Using the CeraVe SA Cleanser has helped smooth my bumpy skin by gently exfoliating and clearing out my pores without making my face feel stripped. It helps remove the buildup that causes rough texture and blocked pores, leaving my skin feeling cleaner, softer, simple care and more even over time.  Just consistent, simple care @CeraVeUKI #cerave #pores #acneprone #tiktokmademebuyit #summersale",pos
https://www.tiktok.com/@itskaylabell/video/7652707725511593246,@CeraVe acne safe foaming facial cleanser🫧#skincare#glassskin#clearskin#beauty#makeup,pos
https://www.tiktok.com/@tchaoskin/video/7559453084326300959,Replying to @Tasha T a lot of the common cleansers I’ve tried unfortunately have been extremely underwhelming 🥲  i’m not getting the hype behind this Cerave foaming oil cleanser at all  *pr without oblig to post  #cerave #ceraveskincare #drugstoreskinscare #facecleanser #facialcleanser,pos
https://www.tiktok.com/@shereenhamdy96/video/7493171765514980629,My favorite hydrating cleanser @CeraVe Egypt,pos
https://www.tiktok.com/@aliaakamarr/video/7629051670428765458,One of favorite cleansers & go to!🫧 @CeraVe Egypt Foaming cleanser 🧼 #ceraveegypt #oilyskin #cleanser #12hroilcontrol #dermapproved,pos
https://www.tiktok.com/@nealkshah/video/7647985851804192013,"A chemical linked to leukemia has been found in a skincare product CeraVe that's sitting in millions of bathrooms right now. An independent laboratory found benzene, a chemical directly linked to leukemia and blood cancers, in popular acne products at levels reportedly more than 100 times the federal safety limit. Six class action lawsuits were filed almost immediately against the parent company behind some of the most trusted skincare brands in America. The FDA ran their own tests in 2025 and pulled six specific products from shelves. The lawsuits are still active and no verdict has been reached. But here is what nobody is highlighting. The breakdown of this ingredient into a known carcinogen has not been disputed by anyone. Not the FDA. Not the companies being sued. The only argument is about how much and under what conditions. The American Cancer Society states there is no safe level of benzene exposure. If you are caring for someone elderly, immunocompromised, or a child, check your bathroom cabinet today. Cross reference any acne products containing benzoyl peroxide against the current FDA recall list before using them again. Caution costs you nothing.",neg
https://www.tiktok.com/@natalie_oneillll/video/7472781932615601410,I also rate the whole cerave range in an earlier video ✨ smash or pass Cerave cleansers bc they get so much hype #cerave #affordableskincare #skincareproduct #acneproneskin,neg
https://www.tiktok.com/@parisglow4/video/7649394647239888135,#ceraveskincare,neg
https://www.tiktok.com/@nirvannaluxbeauty/video/7645501360284224788,I am a broken record. #skincare #scam #ikeepsayingit,neg
https://www.tiktok.com/@wessie7582/video/7184919418315689262,Replying to @vanessarc70 #skintok #betterskin #youngerskin #toxicingredients #cereve #cetaphil #skincareproducts #dailyskincareroutine #skincaretips #skincareingredients,neg
https://www.tiktok.com/@marinacristofani/video/7654358797099470101,#cerave,neg
https://www.tiktok.com/@esraagalal21/video/7519570063616232712,I regret buying this!!!                                  #fypシ #fypシ゚viral #fyp #skincare #skincareroutine #cerave #blogger #review,neg
https://www.tiktok.com/@markland_/video/7524897279451385093,I have been trying out sunscreens for the past two weeks and thia one is by far one of the worst. Left such a white cast and i really tried to rub it in. Plus i really had high hopes. #sunscreen #sunscreenreview #skincarereview #productreview #cerave,neg
https://www.tiktok.com/@tom_johnn/video/7645277971015617824,Les sources :  @zainab_khenissi https://www.classaction.org/news/certain-cerave-acne-treatments-contain-harmful-levels-of-benzene-class-action-says https://topclassactions.com/lawsuit-settlements/consumer-products/beauty-products/cerave-class-action-claims-benzoyl-peroxide-cleanser-contains-benzene/ https://www.skadden.com/insights/publications/2025/03/fda-contradicts-benzene-class-actions https://www.globalcosmeticsnews.com/loreal-faces-mdl-petition-over-benzene-contaminated-acne-treatments/ https://edition.cnn.com/2024/03/06/health/benzene-acne-products-valisure https://cosmeticsbusiness.com/l-or%C3%A9al-faces-six-lawsuits-over-benzene-contamination-in-acne-treatments https://www.quechoisir.org/actualite-reglementation-europeenne-des-cosmetiques-un-projet-nefaste-en-cours-de-validation-n175326/ https://reporterre.net/LVMH-et-L-Oreal-depensent-des-millions-pour-retarder-l-interdiction-de-vente-de-leurs https://www.instagram.com/reels/DMkTAM_uqLe/ https://www.tf1info.fr/sante/beef-tallow-slugging-pourquoi-appliquer-de-la-graisse-de-boeuf-sur-le-visage-n-est-pas-une-bonne-idee-selon-une-dermatologue-2371828.html https://www.najafianmd.com/blog/fda-urged-to-recall-skincare-products-linked-to-risk-of-cancer https://edition.cnn.com/2024/03/06/health/benzene-acne-products-valisure,neg
https://www.tiktok.com/@chandre.campher/video/7581455789471124744,This is not sponsored in any way just my first impression of cerave @CeraVe Skin Care  #ceraveskincare  #cerave  #cheapskincareproducts  #under200rand,neutral
https://www.tiktok.com/@maielsamedy/video/7640181998950157588,Cerave SA smoothing cleanser honest Review 📌#salisylicacid #facecleanser #cleanser #ceraveskincare #cerave,neutral
https://www.tiktok.com/@tamunoabbey/video/7610869046971567382,CeraVe Invisible Dry Touch Fluid Sunscreen SPF 50+ Review - No white cast  - Leaves a skin-like finish   #cerave #sunscreen #spf,neutral
https://www.tiktok.com/@janevisagie/video/7600259257413405959,Before vs current comparison  @CeraVe #ceraveroblox #cerave #skincare #gifted  @cerave_afr,neutral
https://www.tiktok.com/@coeliacmamlife/video/7642763078676876566,"Love, love, love this cleanser! Texture is smooth, not scented and I’ve personally noticed a change in my skin since using this cleanser #ceravecleanser #ceraeve #fyp #coeliacmamlife #tiktokmadebuythis",pos
https://www.tiktok.com/@glowwithmayauk/video/7656987222285077792,"If you have dry, sensitive, or eczema-prone skin, this cleanser is definitely worth trying. It gently removes dirt and makeup without stripping your skin, while hyaluronic acid and ceramides help keep your skin hydrated and support your natural skin barrier. If it’s still on offer, now is a great time to grab it. Tap the link to shop! * CeraVe Hydrating Cleanser * Dry skin skincare * Sensitive skin routine * Hyaluronic acid cleanser * Eczema-friendly skincare #CeraVe #SkincareRoutine #SensitiveSkin #DrySkinCare #TikTokMadeMeBuyIt",pos
https://www.tiktok.com/@akwaugoj/video/7563696105540619541,"Skincare Review PT.1: Cerave Foaming Cleanser. This cleanser works well for normal to oily skin. Since I now have a oily-combination skin, my skin loves it. @CeraVe  #cerave #ceravefoamingcleanser #cleanserreview #ceravecleanser  Have you used this cleanser before? Let me know your thoughts…",pos
https://www.tiktok.com/@oliviarhyin/video/7537456648680525086,My favorite face wash 🫧#facewash #skincareroutine #skincare #creatorsearchinsights  #cerave #fyp @CeraVe,pos
https://www.tiktok.com/@beauty_starts_within88/video/7653771794763189506,"Using the CeraVe SA Cleanser has helped smooth my bumpy skin by gently exfoliating and clearing out my pores without making my face feel stripped. It helps remove the buildup that causes rough texture and blocked pores, leaving my skin feeling cleaner, softer, simple care and more even over time.  Just consistent, simple care @CeraVeUKI #cerave #pores #acneprone #tiktokmademebuyit #summersale",pos
https://www.tiktok.com/@shiv_sewlal/video/7577652722321689874,"I loveee @CeraVe ‘s Hydrating Cleanser😍 it’s perfect if you have dry, sensitive skin like me. Find your Cleanser Match now❤️  #ceraveza, #cleanselikeaderm, @ceravecleansermatch, @cerave_africa",pos
https://www.tiktok.com/@garbo.zhu/video/7628263557305568520,"cleanse smart, not harder with @CeraVe #cerasquad2026 #ceravepartner",pos
https://www.tiktok.com/@shamjhana.rijal/video/7652769563142032662,My Favorite CeraVe Hydrating Cream-to-Foam Cleanser Review@CeraVeUKI #tiktokmademebuylt #summersale #cerave #cleanser #skincare,pos
https://www.tiktok.com/@rinavibez/video/7529589177394924823,"Dry, tight skin? I started using the CeraVe Hydrating Cleanser and it’s been a game-changer for calming my face down, especially after removing makeup or during my PMDD flare-ups. It’s gentle, fragrance-free, and packed with ceramides + hyaluronic acid to support your skin barrier and lock in moisture. No tightness. No stinging. Just clean, hydrated skin that feels soft AF. Tagging @ceraveuki  because… y’all snapped with this one 👏🏽 💬 Tried this? Drop your skin type below 👇🏽 #LorealistarUK #LorealistarHydratingCleanser #CeraVe #SkinBarrierRepair #HydrationBoost #DrySkinFix #CeraVeCleanser #SkincareTikTok #FaceCleanserReview #rinavibez",pos
https://www.tiktok.com/@itskaylabell/video/7652707725511593246,@CeraVe acne safe foaming facial cleanser🫧#skincare#glassskin#clearskin#beauty#makeup,pos
https://www.tiktok.com/@livinglavidashop/video/7654306321025551647,I thought this cleanser was overhyped... until I tried it 👀✨ The CeraVe SA Cleanser might be the reason my skin feels smoother and less bumpy. Have you tried it yet? #cerave #ceravesacleanser #skincare #skincareroutine #beauty,pos
https://www.tiktok.com/@tchaoskin/video/7559453084326300959,Replying to @Tasha T a lot of the common cleansers I’ve tried unfortunately have been extremely underwhelming 🥲  i’m not getting the hype behind this Cerave foaming oil cleanser at all  *pr without oblig to post  #cerave #ceraveskincare #drugstoreskinscare #facecleanser #facialcleanser,pos
https://www.tiktok.com/@shereenhamdy96/video/7493171765514980629,My favorite hydrating cleanser @CeraVe Egypt,pos
https://www.tiktok.com/@namhlancamani/video/7574837332616940818,"Back with Part 2 of my #MySkinMyDrama journey 💧 It’s been 3 weeks using @CeraVe Skin Care , and I’m already seeing progress! From cleansing to hydration, my skin is slowly finding its glow. Stay tuned for Part 3 where I’ll share my full honest review 💙#MySkinMyDrama #CeraVeSouthAfrica #CeraVeZA #SkincareJourney",pos
https://www.tiktok.com/@nipunkapur/video/7597807001724259602,"CeraVe Foaming Cleanser vs Bioderma Sensibio Gel Moussant: Which one is right for you? 🤔🫧 Both are “gentle” gels, but they serve two very different skin types. Here is why CeraVe Foaming Cleanser is the superior choice for oily and combination skin: ✨ Why it works: 1️⃣ Removes excess sebum & sunscreen without stripping. 2️⃣ Niacinamide helps calm inflammation & regulate oil. 3️⃣ Ceramides (1, 3, 6-II) protect your skin barrier while you cleanse.   If you struggle with congestion but hate that ""squeaky tight"" feeling, this is your match. ✅ Which team are you? Team CeraVe or Team Bioderma? 👇 #ceravevsbioderma #ceravefoamingcleanser #biodermasensibio #oilyskincare #skincareroutine @cerave @bioderma",pos
https://www.tiktok.com/@aliaakamarr/video/7629051670428765458,One of favorite cleansers & go to!🫧 @CeraVe Egypt Foaming cleanser 🧼 #ceraveegypt #oilyskin #cleanser #12hroilcontrol #dermapproved,pos
https://www.tiktok.com/@nealkshah/video/7647985851804192013,"A chemical linked to leukemia has been found in a skincare product CeraVe that's sitting in millions of bathrooms right now. An independent laboratory found benzene, a chemical directly linked to leukemia and blood cancers, in popular acne products at levels reportedly more than 100 times the federal safety limit. Six class action lawsuits were filed almost immediately against the parent company behind some of the most trusted skincare brands in America. The FDA ran their own tests in 2025 and pulled six specific products from shelves. The lawsuits are still active and no verdict has been reached. But here is what nobody is highlighting. The breakdown of this ingredient into a known carcinogen has not been disputed by anyone. Not the FDA. Not the companies being sued. The only argument is about how much and under what conditions. The American Cancer Society states there is no safe level of benzene exposure. If you are caring for someone elderly, immunocompromised, or a child, check your bathroom cabinet today. Cross reference any acne products containing benzoyl peroxide against the current FDA recall list before using them again. Caution costs you nothing.",neg
https://www.tiktok.com/@dailyglamwithshahad/video/7625022403818704158,I had high hopes for this …but it did NOTHING for my skin 😭what toner do you recommend?? #fyp #skincare #honestreview,neg
https://www.tiktok.com/@user2767845063268/video/7536126293537049887,#news #foryou #breakingnews #tiktok #fyp #usaus,neg
https://www.tiktok.com/@natalie_oneillll/video/7472781932615601410,I also rate the whole cerave range in an earlier video ✨ smash or pass Cerave cleansers bc they get so much hype #cerave #affordableskincare #skincareproduct #acneproneskin,neg
https://www.tiktok.com/@parisglow4/video/7649394647239888135,#ceraveskincare,neg
https://www.tiktok.com/@julianyouhana/video/7652883515675004190,"CeraVe is being sued for a cancer causing chemical in their products. App in video @Scout  They are the most recommended skincare brand in America, They are now facing 6 federal lawsuits for a carcinogen forming inside these products. The products: Acne Foaming Cream Cleanser and Acne Foaming Cream Wash. The ingredient: benzoyl peroxide. Benzoyl peroxide is unstable. The moment it gets warm, your bathroom after a shower, your car on a summer day, a warehouse during shipping, even at human body temperature, it breaks down into benzene. Benzene is a Group 1 human carcinogen, meaning it causes cancer in humans. There is no safe level of benzene exposure. Yale University researchers lab tested CeraVe's cleansers: CeraVe tested at 5 to 12ppm of benzene. The FDA's limit: 2 ppm. Up to 6x the federal threshold. No recall. No label warning. Still on shelves. #health",neg
https://www.tiktok.com/@exploringholistically/video/7490663346824465710,Sunscreen safe for demodex mites… This has gotta be the worst sunscreen I’ve ever tried @CeraVe It did not rub in at all….. Any rosacea friendly / demodex mite friendly sunscreen recommendations? (Non toxic if possible💕),neg
https://www.tiktok.com/@illilx_/video/7589732185758879007,Follow for more #santacruz #santacruzmedicinals #fyp #skincare #cerave,neg
https://www.tiktok.com/@natalie_oneillll/video/7324377521313582368,"I’ve said goodbye to ever working with Cerave many times, what’s another one? These are 4 acne products that I personally think often make acne a lot worse. Sometimes the product is poor, other times its the way it’s used incorrectly (usually shown on social media this way). This is a video for the edge cases, I’m sure many people also love these #worstskincareproducts #worstskincareadvice #badskincarehabits #overratedskincare #viralskincare #skincaresmashorpass",neg
https://www.tiktok.com/@thementorg1/video/7631321178551897357,"Is CeraVe ruining your skin? 🧴👎 Most men are blindly using this product without understanding what it’s actually doing to their face. In this video, I break down why it might be time to leave CeraVe behind — and what to use instead if you want real results.Whether you’re struggling with dry skin, breakouts, or dull texture — this is your wake-up call. Tap in and upgrade your skincare routine.📍For more self-care, skincare, and cologne game for men, follow thementorg. #SkincareForMen #CeraVe #MenSkinCare #StopUsingThis #GroomingTips #SelfCareForMen #TheMentorG #FaceCare #MensRoutine #MenGlowUp #ClearSkinJourney #SkincareTruth #SkincareMistakes #HealthySkinTips #MensLifestyle #FragranceAndFace",neg
https://www.tiktok.com/@prince_kkyy/video/7559045491355389214,RETURNED THAT LOTION REAL QUICK TODAY! 🤢🤢🤢🤢 #cerave #skincare,neg
https://www.tiktok.com/@princess.zeenah/video/7491022310393138437,"I was really so disappointed, like this is the cerave hype 😭😭 . . . . #cerave #skincare #skincarereview #fyp #skincarerant",neg
https://www.tiktok.com/@nirvannaluxbeauty/video/7645501360284224788,I am a broken record. #skincare #scam #ikeepsayingit,neg
https://www.tiktok.com/@lawsuitguru/video/7646410261632404766,CeraVe was linked to cancer. Here’s what to know…  #classaction #lawsuit #cerave #cancer #healthcare,neg
https://www.tiktok.com/@wessie7582/video/7184919418315689262,Replying to @vanessarc70 #skintok #betterskin #youngerskin #toxicingredients #cereve #cetaphil #skincareproducts #dailyskincareroutine #skincaretips #skincareingredients,neg
https://www.tiktok.com/@marinacristofani/video/7654358797099470101,#cerave,neg
https://www.tiktok.com/@esraagalal21/video/7519570063616232712,I regret buying this!!!                                  #fypシ #fypシ゚viral #fyp #skincare #skincareroutine #cerave #blogger #review,neg
https://www.tiktok.com/@angelocaa/video/7496275336754121990,NO SE CREAN TODO LO QUE RECOMIENDAN EN REDES ES VERDAD!!! @CeraVe 🚫🆘 #skincare #bogota #skincaretips #tipsdebelleza,neg
https://www.tiktok.com/@markland_/video/7524897279451385093,I have been trying out sunscreens for the past two weeks and thia one is by far one of the worst. Left such a white cast and i really tried to rub it in. Plus i really had high hopes. #sunscreen #sunscreenreview #skincarereview #productreview #cerave,neg
