video_url,description,class,audio_path,video_path,transcript,facial_expression
https://www.tiktok.com/@nipunkapur/video/7597807001724259602,"CeraVe Foaming Cleanser vs Bioderma Sensibio Gel Moussant: Which one is right for you? 🤔🫧 Both are “gentle” gels, but they serve two very different skin types. Here is why CeraVe Foaming Cleanser is the superior choice for oily and combination skin: ✨ Why it works: 1️⃣ Removes excess sebum & sunscreen without stripping. 2️⃣ Niacinamide helps calm inflammation & regulate oil. 3️⃣ Ceramides (1, 3, 6-II) protect your skin barrier while you cleanse.   If you struggle with congestion but hate that ""squeaky tight"" feeling, this is your match. ✅ Which team are you? Team CeraVe or Team Bioderma? 👇 #ceravevsbioderma #ceravefoamingcleanser #biodermasensibio #oilyskincare #skincareroutine @cerave @bioderma",pos,C:\Users\w ltsc\Desktop\tiktok_downloads\audio\7597807001724259602.wav,C:\Users\w ltsc\Desktop\tiktok_downloads\videos\7597807001724259602.mp4,"Both of these are gentle foaming cleansers. Both of them are for oily skin but one of them is right for you and today you will find out. We are comparing the CeraVe gentle foaming cleanser and the Bioderma Sensi Bio Gel Mousse. Now this one by CeraVe is a great formula if you are oily to combination, acne prone, you get clogged pores easily, it has the Ceramide Complex, Hyaluronic Acid and Niacinamide. Great for all skin types, oily to combination. let's say your skin is super reactive, then you need a soap-free formula and that is what Bioderma gives you. This is a soap-free formula which has milder surfactants like milder cleansing agents. It will cleanse your skin but will never irritate it. Depending on how sensitive your skin is, pick one of these, both of them are great.",neutral
https://www.tiktok.com/@mariapamelaperez/video/7651796517736533262,My Monday morning routine! @influenster  @CeraVe  #hidratation  #skincare,pos,C:\Users\w ltsc\Desktop\tiktok_downloads\audio\7651796517736533262.wav,C:\Users\w ltsc\Desktop\tiktok_downloads\videos\7651796517736533262.mp4,"Hey guys! Get ready with me for this Monday at home. Step one, I'm starting with my Syrova Brightening Vitamin C Cleanser. On the skin, it feels incredibly lightweight, smooth, and refreshing. What I love about it is that it gently exfoliates with vitamin C and niacinamide to even out skin tones. But because of the three essential ceramides, it never leaves your face feeling tight or dry. It's just instant brightness. Step two, next. I'm locking in that hydration with the Serovay Hyaluronic Acid Water Gel. It has this amazing, ultra-light, watery texture that absorbs in seconds. It instantly plumps up the skin and delivers deep, Moisture without feeling heavy or greasy at all. It's like a drink of water for your face. Step 3 and my last step is makeup. So follow me to see what makeup I use to lock in this Monday glow look.",sad
https://www.tiktok.com/@lukeeeskin/video/7516638617343642902,I’ve been testing the @CeraVe Balancing Air Foam Cleanser for about a week and here are my honest thoughts!👀 #gifted #notsponsored #skincare #cerave #review #skincarereview,pos,C:\Users\w ltsc\Desktop\tiktok_downloads\audio\7516638617343642902.wav,C:\Users\w ltsc\Desktop\tiktok_downloads\videos\7516638617343642902.mp4,"So I've been testing the CeraVe Balancing Airform Cleanser for about a week now and here's my honest take. It comes out as like a really lightweight form, it's not really dense or moosey like some others. It's super airy which obviously fits with the name which I actually really like because it allows it to spread really easy on the skin for a good cleanse. It's gentle on the skin and does not sting at all and I got really sensitive skin. You'd also think with a forming cleanser that it would be really dry in but this actually has like gazine technology for a gentle and effective cleansing that actually helps improve skin barrier function. So for me with my combo skin I really like this because it actually really helps with oil control while also not drying out your skin too much. Now if I had a lot of sunscreen or say makeup on this wouldn't be enough just to get that off totally I would need to go in with an oil cleanser first but for a second cleanse this is absolutely beautiful. It's not groundbreaking at all but it is reliable which is what I tend to go for for my daily cleansers. Would I repurchase if I ran out? Probably yes because I do like how it makes my skin feel afterwards, especially if you have combo to oily skin which I tend to have this time of year in the summer.",neutral
https://www.tiktok.com/@nmanisub/video/7654087418584321310,#ceravecleanser #loveyourskinagain #skincare #usa_tiktok #❤️❤️goviral @heyyitsanoo @Binu Basnet @Kamala Pokharel @Sonam Subedi @Kreeshma Sapkota @Bishnubohara4321 @lakshmirizal88 @Binita Chhetri🇳🇵🇺🇸,pos,C:\Users\w ltsc\Desktop\tiktok_downloads\audio\7654087418584321310.wav,C:\Users\w ltsc\Desktop\tiktok_downloads\videos\7654087418584321310.mp4,"I have been using Serabi for my normal to dry skin and honestly, it's been so good. Skin hydrated byra, whole day, skin is so soft. Personally, I had to use face wash to make my skin dry. But I love how gentle Serabi is. Normal to dry skin, it maintains hydration. And it leaves my skin feel smooth and press. No more dryness, just healthy looking skin. So what are you waiting for? Cook it yours and pack me later. And love your skin. Bye bye.",neutral
https://www.tiktok.com/@natalie_oneillll/video/7324377521313582368,"I’ve said goodbye to ever working with Cerave many times, what’s another one? These are 4 acne products that I personally think often make acne a lot worse. Sometimes the product is poor, other times its the way it’s used incorrectly (usually shown on social media this way). This is a video for the edge cases, I’m sure many people also love these #worstskincareproducts #worstskincareadvice #badskincarehabits #overratedskincare #viralskincare #skincaresmashorpass",neg,C:\Users\w ltsc\Desktop\tiktok_downloads\audio\7324377521313582368.wav,C:\Users\w ltsc\Desktop\tiktok_downloads\videos\7324377521313582368.mp4,"It's time to roast some of the worst skin care products that are designed to make your skin look better but I personally think make acne 100 times worse. Or even better, give you acne when you had number four. Love that. Number one, the most overrated cleanser, the CeraVe Renewing Salicylic Acid Cleanser. Salicylic Acid is a well-known anti-acne and texture smoothing ingredient but I think where people go wrong with this is they use it morning and night because most people just want to buy one cleanser. Get it? I get it but have you considered that if you use this morning a night, you're exfoliating twice a day, aka 14 times a week. That is why I think this ends up making people's skin look way worse. Even if it gets rid of their acne, is your skin still red, dry, dull? Are you trying to find products that make it look better? Might be why. In at number two, dermatologists recommend CeraVe again all the time. Their moisturizers and their sunscreens, in my opinion, are the cause of a lot of people's acne. Certainly for a lot of people, they're just making it worse, giving you more breakouts than you really needed to have. They have this reputation of being flawless, perfect for acne-prone skin, but in reality, I think a lot of the formulas are actually quite bad for acne prone skin. Very strange and have you noticed since they got popular the prices just keep increasing. Love that. In at number three we've got the Ordinary's Peeling Solution. If I was creating a starter kit for Chemical Burns I'd put this one in there. Or if you've got some crusty skin on your feet this would be great for that because it's industrial strength. This might exfoliate your skin to the high heavens but is that actually what you want? Would you rather a gentler exfoliant which makes your skin look glowy rather than zapping all the life out of it? My case is closed. And lastly, Cica Plus. Everyone loves her so I'm not going to rip her too hard. Not great for acne-prone skin, not actually meant to be used as a moisturizer all over the face. It's actually not her fault.",neutral
https://www.tiktok.com/@user2767845063268/video/7536126293537049887,#news #foryou #breakingnews #tiktok #fyp #usaus,neg,C:\Users\w ltsc\Desktop\tiktok_downloads\audio\7536126293537049887.wav,C:\Users\w ltsc\Desktop\tiktok_downloads\videos\7536126293537049887.mp4,"Breaking news, a viral skin care scare is unfolding online and it's about CeraVe, once hailed as the one dermatologist recommended brand. CeraVe is now facing backlash as users across TikTok report severe skin reactions, including burning, breakouts and red inflamed skin. The most complained about products, the foaming facial cleanser and the moisturizing lotion, yes, they're top sellers. So what went wrong? Experts suggest that ingredients like niacinamide, though helpful for many, can irritate sensitive or compromised skin. Plus, the foaming cleanser may be too harsh for already dry or reactive skin types. And here's the truth no one wants to say. Dermatologists recommended doesn't mean your skin will love it. What works for others might wreck your skin barrier. At this time, Cereve has issued no official response, but dermatologists warn if your face is burning, breaking out, or peeling after using Cereve, stop immediately and consult a skin care professional. Taking care is not one size fits all. Listen to your skin, not just the hype.",neutral
https://www.tiktok.com/@exploringholistically/video/7490663346824465710,Sunscreen safe for demodex mites… This has gotta be the worst sunscreen I’ve ever tried @CeraVe It did not rub in at all….. Any rosacea friendly / demodex mite friendly sunscreen recommendations? (Non toxic if possible💕),neg,C:\Users\w ltsc\Desktop\tiktok_downloads\audio\7490663346824465710.wav,C:\Users\w ltsc\Desktop\tiktok_downloads\videos\7490663346824465710.mp4,"Temporarily giving up on my non-toxic skincare to try and clear my potential demodex mites, and I tried this sunscreen I look this is gonna be the worst finish to a sunscreen. I have Ever used in my life like it is so mad It like is not rubbing in well Like you can literally I I don't know it's in my eyebrow like this is the worst it is this is horrific I'm like is this even worth like trying to get used to because this sunscreen is terrible like number one I look like a ghost now um yeah I don't really know about this and I mean I do know zinc sunscreens like can make your skin a lot more white like they don't rub in I'll leave like a white cast but guys I don't know if I can go out in public like can we look at this why I don't know this is horrific like I look like Casper I don't know if the sunscreen is even worth trying like getting used to this is horrible",sad
https://www.tiktok.com/@dailyglamwithshahad/video/7625022403818704158,I had high hopes for this …but it did NOTHING for my skin 😭what toner do you recommend?? #fyp #skincare #honestreview,neg,C:\Users\w ltsc\Desktop\tiktok_downloads\audio\7625022403818704158.wav,C:\Users\w ltsc\Desktop\tiktok_downloads\videos\7625022403818704158.mp4,"The worst toner I've ever used I had so much expectation since I always use CeraVe and it always worked for me But ever since I use the toner it doesn't work at all It gives me acne and breakouts and dry skin as well. Honestly, I wouldn't buy this again I want to know what you guys use for toner and if you can give me a recommendation in the comment I would really appreciate it",neutral
https://www.tiktok.com/@angelocaa/video/7496275336754121990,NO SE CREAN TODO LO QUE RECOMIENDAN EN REDES ES VERDAD!!! @CeraVe 🚫🆘 #skincare #bogota #skincaretips #tipsdebelleza,neg,C:\Users\w ltsc\Desktop\tiktok_downloads\audio\7496275336754121990.wav,C:\Users\w ltsc\Desktop\tiktok_downloads\videos\7496275336754121990.mp4,"Look, I dropped it. This is something that I regret buying and the soap that everyone recommends here at Tiktok. To get rid of my 15-year-old soap from the pharmacy and let me take it for the smoke at Tiktok and invest in skincare. Everything went wrong and I don't know if you can see it, but my face is irritated. Hey, do you know what's the worst? I recommend it to my sister and they see it in the skin. It's that if there is a termatologist who wants to help me for free, please. Oh, poor G. my sister has been through all the stages with her skin now she is like irritated and blame me blame me and well nothing loves the good face time because an expert of a crema of a dermatologist who can recommend a product that for this irritation burns please I read them thank you",neutral
https://www.tiktok.com/@julianyouhana/video/7652883515675004190,"CeraVe is being sued for a cancer causing chemical in their products. App in video @Scout  They are the most recommended skincare brand in America, They are now facing 6 federal lawsuits for a carcinogen forming inside these products. The products: Acne Foaming Cream Cleanser and Acne Foaming Cream Wash. The ingredient: benzoyl peroxide. Benzoyl peroxide is unstable. The moment it gets warm, your bathroom after a shower, your car on a summer day, a warehouse during shipping, even at human body temperature, it breaks down into benzene. Benzene is a Group 1 human carcinogen, meaning it causes cancer in humans. There is no safe level of benzene exposure. Yale University researchers lab tested CeraVe's cleansers: CeraVe tested at 5 to 12ppm of benzene. The FDA's limit: 2 ppm. Up to 6x the federal threshold. No recall. No label warning. Still on shelves. #health",neg,C:\Users\w ltsc\Desktop\tiktok_downloads\audio\7652883515675004190.wav,C:\Users\w ltsc\Desktop\tiktok_downloads\videos\7652883515675004190.mp4,"Never buy CeraVe again because they are being sued for cancer-causing chemicals. They are facing six federal lawsuits for carcinogen in their products, benzyl peroxide. Benzyl peroxide easily breaks down into benzene and benzene is a group one human carcinogen. This is the same category as cigarettes and alcohol and leads to many issues like leukemia or non-hotkins lymphoma. The products affected are CeraVe's acne foaming cream cleanser and wash. There is no safe level of benzene and all of CeraVe's most popular products contain at least one toxic ingredient. You need to make the swap to natural alternatives and use the Scout app to scan your products for these toxins.",neutral
https://www.tiktok.com/@illilx_/video/7589732185758879007,Follow for more #santacruz #santacruzmedicinals #fyp #skincare #cerave,neg,C:\Users\w ltsc\Desktop\tiktok_downloads\audio\7589732185758879007.wav,C:\Users\w ltsc\Desktop\tiktok_downloads\videos\7589732185758879007.mp4,"When you use this too often, your body, your skin is like intelligent, and so your body sort of starts to adapt, so when you stop using it, your skin will get dry faster.",neutral
https://www.tiktok.com/@thementorg1/video/7631321178551897357,"Is CeraVe ruining your skin? 🧴👎 Most men are blindly using this product without understanding what it’s actually doing to their face. In this video, I break down why it might be time to leave CeraVe behind — and what to use instead if you want real results.Whether you’re struggling with dry skin, breakouts, or dull texture — this is your wake-up call. Tap in and upgrade your skincare routine.📍For more self-care, skincare, and cologne game for men, follow thementorg. #SkincareForMen #CeraVe #MenSkinCare #StopUsingThis #GroomingTips #SelfCareForMen #TheMentorG #FaceCare #MensRoutine #MenGlowUp #ClearSkinJourney #SkincareTruth #SkincareMistakes #HealthySkinTips #MensLifestyle #FragranceAndFace",neg,C:\Users\w ltsc\Desktop\tiktok_downloads\audio\7631321178551897357.wav,C:\Users\w ltsc\Desktop\tiktok_downloads\videos\7631321178551897357.mp4,"You have been doing skincare all wrong, and I'm about to tell you why first off Do not use this This can really be bad for your skin, and I'm just learning that now and it might be for the people use this wonder why your skin gets all Peely itchy flaky or anything like that. We're bumpy my start to get like that. I noticed once I stopped using that I Didn't get any more blemishes or anything like that so This might be a shoe. I don't know if it's an allergic reaction some people might have but I noticed other people ticked our Santa too so So stop using CRFV, I'm just saying. This really right here, it really could be messing up your skin and just letting you know. This could be the reason why you have that acne, those itchy patches or anything like that because that's what I was getting.",neutral
https://www.tiktok.com/@princess.zeenah/video/7491022310393138437,"I was really so disappointed, like this is the cerave hype 😭😭 . . . . #cerave #skincare #skincarereview #fyp #skincarerant",neg,C:\Users\w ltsc\Desktop\tiktok_downloads\audio\7491022310393138437.wav,C:\Users\w ltsc\Desktop\tiktok_downloads\videos\7491022310393138437.mp4,"Oh my god So i'm gonna be trying this Serra V facial moisturizing lotion I just got this facial moisturizing lotion that comes with SPF 13 because i've been looking for a good Moisturizer and a good sunscreen so i'm gonna be trying it out What I should I should I'll just talk with my my Korean skin care cuz what the hell this This was $20 with Tux, so $20 I was just going like that, like, like this, do it. Be for real right now, be so fucking for real cause like this, this is crazy, like what the hell, this is, so much high hopes for this, I pretty, this is what I have and I don't like the smell of this song. This is trash. It's not. I'm done. Bye, guys.",neutral
https://www.tiktok.com/@lawsuitguru/video/7646410261632404766,CeraVe was linked to cancer. Here’s what to know…  #classaction #lawsuit #cerave #cancer #healthcare,neg,C:\Users\w ltsc\Desktop\tiktok_downloads\audio\7646410261632404766.wav,C:\Users\w ltsc\Desktop\tiktok_downloads\videos\7646410261632404766.mp4,"If you've ever bought or used CeraVe acne products, then you better listen up because you could be owed a lot of money in this brand new lawsuit. Several lawsuits have been filed against CeraVe's parent company, L'Oreal, based upon claims that a lot of the CeraVe acne products contained benzene. Benzene is a super harmful chemical that is directly linked to cancer. The main issue is that as consumers, we had no idea that we were purchasing products that could cause cancer. and because benzene should have never been in the product in the first place. The main ingredient in a lot of these acne products is benzoyl peroxide. Benzoyl peroxide should never contain benzene at any level. It can degrade into benzene if the product is left in a super warm environment for example, but at the initial point of purchasing your product should not contain benzene and it should not give you cancer. This is why this is a huge lawsuit and a nightmare for L'Oreal and CeraVe. One way that you can keep track of all other class action lawsuits is by going to claimmoney.com. It makes it super easy and I use it all the time for my lawsuit information. And don't forget to follow my page and share with your friends for all the latest lawsuit updates.",neutral
https://www.tiktok.com/@prince_kkyy/video/7559045491355389214,RETURNED THAT LOTION REAL QUICK TODAY! 🤢🤢🤢🤢 #cerave #skincare,neg,C:\Users\w ltsc\Desktop\tiktok_downloads\audio\7559045491355389214.wav,C:\Users\w ltsc\Desktop\tiktok_downloads\videos\7559045491355389214.mp4,Every single other survey product I have tried has let me down. This one has let me down So the daily moisturizing lotion is so much better This one is greasy and has an unpleasant smell and I'm kind of itchy also It's just not a good experience overall. I have been buying this one a lot as you can see It's just the best one in my opinion and I've tried other survey stuff like some other face washes they have I didn't I did not have a good time,neutral
https://www.tiktok.com/@lauralou71/video/6995979118953155845,NO! WHY! #ceraveskincare #ceravepmlotion ##newformula #whydotheydothat #matureskincare #skincaretips #notgood😭,neg,C:\Users\w ltsc\Desktop\tiktok_downloads\audio\6995979118953155845.wav,C:\Users\w ltsc\Desktop\tiktok_downloads\videos\6995979118953155845.mp4,"Did you guys know that they changed the formula of the CeraVPM Moisturizer? I did not know either. I ran across to article and that's how I found out. What has happened is people are using it. They're starting to break out. Their skins become very sensitive. There's a burning sensation and they don't place it anywhere on the bottle that it's a new formula. They actually changed the formula in the year 2000, but most of the stores had a lot of it in stock so they probably had all the old formulas on the shelves And what has happened is now the new formula is going on the shelves and we're buying that and wondering what is going on here. But yeah, again, people are getting a lot of breakouts. They're getting, you know, that sensitivity. So, and the reason why is they've taken out the parabens, which is fine because the customers asked for that. But they also took out the hyaluronic acid and replaced it with sodium hyaluronate, which that is a great ingredient too. It just absorbs differently. But the main reason why they think our skin is becoming ultra-sensitive to the new formula is from the Preservative Phoenix Solanol. And some think that they actually upped the niaminicide too. So it's a more drying formula. You have to use way more product than you did before. I mean, this bottle probably lasted me three, four months before because you needed so little because it was so hydrating. And the only way to know if you have a new formula is by the ingredients. So I'll show you a side-by-side picture of what the old and new ingredients are. Also, they're saying the consistency is completely different. As you can see, I'm up, what was that? This one is super smooth and just feels so nice. And the other one, there's a white cast, it's thicker. Unfortunately, there's a new formula. Your skin might be fine. I do have a little bit of sensitive skin because I use a lot of acids. And I also have my son's wedding coming up and I do not want a huge breakout going on. So I am not going to purchase the new formula. So I'll be on the hunt for a new PM moisturizer that is affordable. So if you guys know of any, please put it in the comments section below. So I hope this was helpful to you guys. Thanks for watching.",disgust
https://www.tiktok.com/@stella_vitality/video/7647162972581776654,Comment “YES” if you didn’t know!⚠️🧴 #health #holistichealth #usa #remedy #cerave,neg,C:\Users\w ltsc\Desktop\tiktok_downloads\audio\7647162972581776654.wav,C:\Users\w ltsc\Desktop\tiktok_downloads\videos\7647162972581776654.mp4,"Never buy Cerevi again and once you learn what these lawsuits claim is hiding inside the most trusted skin care brand in America Every single bottle goes in the trash tonight Cerevi is facing federal lawsuits regarding a chemical found in some of their acne products called benzoil peroxide Which can break down into benzene inside the bottle before it ever touches your skin Benzene is a group one human carcinogen the same category as cigarettes and alcohol and it has been directly linked to leukemia Temia, non-Hodgkin's lymphoma, and more. There is no safe level of benzene exposure. And CeraVe's acne foaming cream, cleanser, and wash are the products at the center of these lawsuits. And it is not just the benzene. Many of CeraVe's most popular products are loaded with controversial ingredients like parabens or skin stripping sulfates. Sitting inside what your dermatologist keeps telling you is the safest option on the shelf. Federal lawsuits on the most recommended skincare brand in America. And your doctor never mentioned a single word about it. Comment yes if you had no idea this was sitting in your bathroom, and follow me, because the moment they take this down, I need to be able to reach you.",neutral
https://www.tiktok.com/@annikaaleonaa/video/7448377587660754207,Replying to @kylee #greenscreen #acneproneskin #beforeandafter,neutral,C:\Users\w ltsc\Desktop\tiktok_downloads\audio\7448377587660754207.wav,C:\Users\w ltsc\Desktop\tiktok_downloads\videos\7448377587660754207.mp4,"Your skin is so clear. Thank you Kylie, but actually I used to have really bad acne. Let me show you I'm gonna show you a few pics. So here's the first one the other side another picture Oof yikes. Those were just a few pictures of what my acne used to look like, but I'm gonna show you what saved it This product right here is my holy grail. I don't normally get acne anymore, but I Mean obviously I think it worked By the way, this is not sponsored at all. I bought it with my own money, but it did work, so",sad
